fid,STATENAME,ID,DISTRICT,STARTCONG,ENDCONG
1974,New York,036018022003,3,18,22
1975,New York,036018022030,30,18,22
1976,New York,036018022004,4,18,22
1977,New York,036018022005,5,18,22
1978,New York,036018022006,6,18,22
1979,New York,036018022007,7,18,22
1980,New York,036018022008,8,18,22
1981,New York,036018022009,9,18,22
1995,Ohio,039018021001,1,18,21
1996,Ohio,039018021011,11,18,21
1997,Ohio,039018021012,12,18,21
1998,Ohio,039018021013,13,18,21
1999,Ohio,039018021014,14,18,21
2000,Ohio,039018021002,2,18,21
2001,Ohio,039018021003,3,18,21
2002,Ohio,039018021006,6,18,21
2003,Ohio,039018021005,5,18,21
2004,Ohio,039018021004,4,18,21
2005,Ohio,039018021007,7,18,21
2006,Ohio,039018021008,8,18,21
2007,Ohio,039018021009,9,18,21
2009,Virginia,051018018011,11,18,18
2010,Virginia,051018018012,12,18,18
2011,Virginia,051018018013,13,18,18
2012,Virginia,051018018014,14,18,18
2013,Virginia,051018018015,15,18,18
2014,Virginia,051018018016,16,18,18
2015,Virginia,051018018017,17,18,18
2016,Virginia,051018018018,18,18,18
2017,Virginia,051018018019,19,18,18
2018,Virginia,051018018002,2,18,18
2019,Virginia,051018018020,20,18,18
2020,Virginia,051018018021,21,18,18
2021,Virginia,051018018022,22,18,18
2022,Virginia,051018018003,3,18,18
2023,Virginia,051018018004,4,18,18
2024,Virginia,051018018005,5,18,18
2025,Virginia,051018018006,6,18,18
2026,Virginia,051018018007,7,18,18
2027,Virginia,051018018008,8,18,18
2028,Virginia,051018018009,9,18,18
2029,South Carolina,045018027001,1,18,27
2030,South Carolina,045018027002,2,18,27
2031,South Carolina,045018027003,3,18,27
2032,South Carolina,045018027004,4,18,27
2033,South Carolina,045018027005,5,18,27
2034,South Carolina,045018027006,6,18,27
2035,South Carolina,045018027007,7,18,27
2036,South Carolina,045018027008,8,18,27
2037,South Carolina,045018027009,9,18,27
2038,Tennessee,047018022001,1,18,22
2039,Tennessee,047018022002,2,18,22
2040,Tennessee,047018022003,3,18,22
2041,Tennessee,047018022004,4,18,22
2042,Tennessee,047018022005,5,18,22
2043,Tennessee,047018022006,6,18,22
2044,Tennessee,047018022007,7,18,22
2045,Tennessee,047018022008,8,18,22
2046,Tennessee,047018022009,9,18,22
2056,Virginia,051019022001,1,19,22
2057,Virginia,051019022010,10,19,22
2066,Indiana,0180190200-1,-1,19,20
2067,Indiana,018019020001,1,19,20
2068,Indiana,018019020002,2,19,20
2069,Indiana,018019020003,3,19,20
2185,Virginia,051019022011,11,19,22
2186,Virginia,051019022012,12,19,22
2187,Virginia,051019022013,13,19,22
2188,Virginia,051019022014,14,19,22
2189,Virginia,051019022015,15,19,22
2190,Virginia,051019022016,16,19,22
2191,Virginia,051019022017,17,19,22
2192,Virginia,051019022018,18,19,22
2193,Virginia,051019022019,19,19,22
2194,Virginia,051019022002,2,19,22
2195,Virginia,051019022020,20,19,22
2196,Virginia,051019022021,21,19,22
2197,Virginia,051019022022,22,19,22
2198,Virginia,051019022003,3,19,22
2199,Virginia,051019022004,4,19,22
2200,Virginia,051019022005,5,19,22
2201,Virginia,051019022006,6,19,22
2202,Virginia,051019022007,7,19,22
2203,Virginia,051019022008,8,19,22
2204,Virginia,051019022009,9,19,22
2223,Vermont,050019021001,1,19,21
2224,Vermont,050019021002,2,19,21
2225,Vermont,050019021003,3,19,21
2226,Vermont,050019021004,4,19,21
2227,Vermont,050019021005,5,19,21
2244,Georgia,0130200200-1,-1,20,20
2245,Georgia,013020020001,1,20,20
2246,Georgia,013020020002,2,20,20
2247,Georgia,013020020003,3,20,20
2248,Georgia,013020020004,4,20,20
2249,Georgia,013020020005,5,20,20
2250,Georgia,013020020006,6,20,20
2251,Georgia,013020020007,7,20,20
2431,Georgia,0130210220-1,-1,21,22
2432,Georgia,013021022000,0,21,22
2434,Indiana,0180210220-1,-1,21,22
2435,Indiana,018021022001,1,21,22
2436,Indiana,018021022002,2,21,22
2437,Indiana,018021022003,3,21,22
2596,Ohio,039022022006,6,22,22
2597,Ohio,039022022007,7,22,22
2598,Ohio,039022022008,8,22,22
2618,Ohio,039022022010,10,22,22
2619,Ohio,039022022011,11,22,22
2620,Ohio,039022022012,12,22,22
2621,Ohio,039022022013,13,22,22
2622,Ohio,039022022014,14,22,22
2623,Ohio,039022022001,1,22,22
2624,Ohio,039022022002,2,22,22
2625,Ohio,039022022003,3,22,22
2626,Ohio,039022022004,4,22,22
2627,Ohio,039022022005,5,22,22
2686,Missouri,029022022000,0,22,22
2771,Vermont,050022022001,1,22,22
2772,Vermont,050022022002,2,22,22
2773,Vermont,050022022003,3,22,22
2774,Vermont,050022022004,4,22,22
2775,Vermont,050022022005,5,22,22
2776,Ohio,039022022009,9,22,22
2777,Ohio,039023027012,12,23,27
2778,Indiana,018023027001,1,23,27
2779,Indiana,018023027002,2,23,27
2780,Indiana,018023027003,3,23,27
2781,Indiana,018023027004,4,23,27
2782,Indiana,018023027005,5,23,27
2783,Indiana,018023027006,6,23,27
2784,Indiana,018023027007,7,23,27
2785,Massachusetts,025023027010,10,23,27
2786,Massachusetts,025023027011,11,23,27
2787,Massachusetts,025023027012,12,23,27
2788,Alabama,001023026002,2,23,26
2789,Alabama,001023026001,1,23,26
2790,Alabama,001023026003,3,23,26
2791,Alabama,001023026004,4,23,26
2792,Alabama,001023026005,5,23,26
2794,Illinois,017023027001,1,23,27
2795,Illinois,017023027002,2,23,27
2796,Illinois,017023027003,3,23,27
2798,Georgia,013023027000,0,23,27
2799,Ohio,039023027013,13,23,27
2800,Ohio,039023027014,14,23,27
2801,Ohio,039023027015,15,23,27
2802,Ohio,039023027016,16,23,27
2803,Ohio,039023027017,17,23,27
2804,Ohio,039023027018,18,23,27
2805,Ohio,039023027019,19,23,27
2806,Ohio,039023027001,1,23,27
2807,Ohio,039023027002,2,23,27
2808,Ohio,039023027003,3,23,27
2809,Ohio,039023027004,4,23,27
2810,Ohio,039023027005,5,23,27
2811,Ohio,039023027006,6,23,27
2812,Ohio,039023027007,7,23,27
2813,Ohio,039023027008,8,23,27
2814,Ohio,039023027009,9,23,27
2815,Maine,023023027001,1,23,27
2816,Maine,023023027002,2,23,27
2817,Maine,023023027003,3,23,27
2818,Maine,023023027005,5,23,27
2819,Maine,023023027006,6,23,27
2820,Maine,023023027007,7,23,27
2821,Maine,023023027008,8,23,27
2822,Maine,023023027004,4,23,27
2823,Maryland,024023023001,1,23,23
2824,Maryland,024023023002,2,23,23
2825,Maryland,024023023003,3,23,23
2826,Maryland,024023023004,4,23,23
2827,Maryland,024023023005,5,23,23
2828,Maryland,024023023006,6,23,23
2829,Maryland,024023023007,7,23,23
2830,Maryland,024023023008,8,23,23
2831,Massachusetts,025023027001,1,23,27
2832,Massachusetts,025023027002,2,23,27
2833,Massachusetts,025023027003,3,23,27
2834,Massachusetts,025023027004,4,23,27
2835,Massachusetts,025023027005,5,23,27
2836,Massachusetts,025023027006,6,23,27
2837,Massachusetts,025023027007,7,23,27
2838,Massachusetts,025023027008,8,23,27
2839,Massachusetts,025023027009,9,23,27
2840,Pennsylvania,042023026010,10,23,26
2841,Pennsylvania,042023026011,11,23,26
2842,Pennsylvania,042023026012,12,23,26
2843,Pennsylvania,042023026013,13,23,26
2844,Pennsylvania,042023026014,14,23,26
2845,Pennsylvania,042023026015,15,23,26
2846,Pennsylvania,042023026016,16,23,26
2847,Pennsylvania,042023026017,17,23,26
2848,Pennsylvania,042023026018,18,23,26
2849,Pennsylvania,042023026019,19,23,26
2850,Pennsylvania,042023026001,1,23,26
2851,Pennsylvania,042023026020,20,23,26
2852,Pennsylvania,042023026021,21,23,26
2853,Pennsylvania,042023026022,22,23,26
2854,Pennsylvania,042023026023,23,23,26
2855,Pennsylvania,042023026024,24,23,26
2856,Pennsylvania,042023026025,25,23,26
2857,Pennsylvania,042023026002,2,23,26
2858,Pennsylvania,042023026003,3,23,26
2859,Pennsylvania,042023026004,4,23,26
2860,Pennsylvania,042023026005,5,23,26
2861,Pennsylvania,042023026006,6,23,26
2862,Pennsylvania,042023026007,7,23,26
2863,Pennsylvania,042023026008,8,23,26
2864,Pennsylvania,042023026009,9,23,26
2865,Kentucky,021023027001,1,23,27
2866,Kentucky,021023027010,10,23,27
2867,Kentucky,021023027011,11,23,27
2868,Kentucky,021023027012,12,23,27
2869,Kentucky,021023027013,13,23,27
2870,Kentucky,021023027002,2,23,27
2871,Kentucky,021023027003,3,23,27
2872,Kentucky,021023027004,4,23,27
2873,Kentucky,021023027005,5,23,27
2874,Kentucky,021023027006,6,23,27
2875,Kentucky,021023027007,7,23,27
2876,Kentucky,021023027008,8,23,27
2877,Kentucky,021023027009,9,23,27
2881,Mississippi,028023027000,0,23,27
2882,Missouri,029023027000,0,23,27
2883,New Hampshire,033023027000,0,23,27
2885,Tennessee,047023027012,12,23,27
2886,New York,036023027001,1,23,27
2887,Vermont,050023027005,5,23,27
2888,New York,036023027010,10,23,27
2889,New York,036023027011,11,23,27
2890,New York,036023027012,12,23,27
2891,New York,036023027013,13,23,27
2892,New York,036023027014,14,23,27
2893,New York,036023027015,15,23,27
2894,New York,036023027016,16,23,27
2895,New York,036023027017,17,23,27
2896,New York,036023027018,18,23,27
2897,New York,036023027019,19,23,27
2898,New York,036023027002,2,23,27
2899,New York,036023027020,20,23,27
2900,New York,036023027021,21,23,27
2901,New York,036023027022,22,23,27
2902,New York,036023027023,23,23,27
2903,New York,036023027024,24,23,27
2904,New York,036023027025,25,23,27
2905,New York,036023027026,26,23,27
2906,New York,036023027027,27,23,27
2907,New York,036023027028,28,23,27
2908,New York,036023027029,29,23,27
2909,New York,036023027003,3,23,27
2910,New York,036023027030,30,23,27
2911,New York,036023027031,31,23,27
2912,New York,036023027032,32,23,27
2913,New York,036023027033,33,23,27
2914,New York,036023027004,4,23,27
2915,New York,036023027005,5,23,27
2916,New York,036023027006,6,23,27
2917,New York,036023027007,7,23,27
2918,New York,036023027008,8,23,27
2919,New York,036023027009,9,23,27
2943,Tennessee,047023027010,10,23,27
2944,Tennessee,047023027011,11,23,27
2945,Tennessee,047023027013,13,23,27
2946,Tennessee,047023027001,1,23,27
2947,Tennessee,047023027002,2,23,27
2948,Tennessee,047023027003,3,23,27
2949,Tennessee,047023027004,4,23,27
2950,Tennessee,047023027005,5,23,27
2951,Tennessee,047023027006,6,23,27
2952,Tennessee,047023027007,7,23,27
2953,Tennessee,047023027008,8,23,27
2954,Tennessee,047023027009,9,23,27
2955,Vermont,050023027001,1,23,27
2956,Vermont,050023027002,2,23,27
2957,Vermont,050023027003,3,23,27
2958,Vermont,050023027004,4,23,27
2959,Virginia,051023024010,10,23,24
2960,Virginia,051023024011,11,23,24
2961,Virginia,051023024012,12,23,24
2962,Virginia,051023024013,13,23,24
2963,Virginia,051023024014,14,23,24
2964,Virginia,051023024015,15,23,24
2965,Virginia,051023024016,16,23,24
2966,Virginia,051023024017,17,23,24
2967,Virginia,051023024018,18,23,24
2968,Virginia,051023024019,19,23,24
2969,Virginia,051023024001,1,23,24
2970,Virginia,051023024020,20,23,24
2971,Virginia,051023024021,21,23,24
2972,Virginia,051023024002,2,23,24
2973,Virginia,051023024003,3,23,24
2974,Virginia,051023024004,4,23,24
2975,Virginia,051023024005,5,23,24
2976,Virginia,051023024006,6,23,24
2977,Virginia,051023024007,7,23,24
2978,Virginia,051023024008,8,23,24
2979,Virginia,051023024009,9,23,24
2980,Ohio,039023027010,10,23,27
2981,Ohio,039023027011,11,23,27
2994,Arkansas,005024032000,0,24,32
3029,Maryland,024024027001,1,24,27
3030,Maryland,024024027002,2,24,27
3031,Maryland,024024027003,3,24,27
3032,Maryland,024024027004,4,24,27
3033,Maryland,024024027005,5,24,27
3034,Maryland,024024027006,6,24,27
3035,Maryland,024024027007,7,24,27
3086,Michigan,026024027000,0,24,27
3205,Connecticut,009025027001,1,25,27
3209,Connecticut,009025027003,3,25,27
3210,Connecticut,009025027004,4,25,27
3211,Connecticut,009025027005,5,25,27
3349,Connecticut,009025027002,2,25,27
3350,Connecticut,009025027006,6,25,27
3376,Virginia,051025025010,10,25,25
3377,Virginia,051025025011,11,25,25
3378,Virginia,051025025012,12,25,25
3379,Virginia,051025025013,13,25,25
3380,Virginia,051025025014,14,25,25
3381,Virginia,051025025015,15,25,25
3382,Virginia,051025025016,16,25,25
3383,Virginia,051025025017,17,25,25
3384,Virginia,051025025018,18,25,25
3385,Virginia,051025025019,19,25,25
3386,Virginia,051025025001,1,25,25
3387,Virginia,051025025020,20,25,25
3388,Virginia,051025025021,21,25,25
3389,Virginia,051025025002,2,25,25
3390,Virginia,051025025003,3,25,25
3391,Virginia,051025025004,4,25,25
3392,Virginia,051025025005,5,25,25
3393,Virginia,051025025006,6,25,25
3394,Virginia,051025025007,7,25,25
3395,Virginia,051025025008,8,25,25
3396,Virginia,051025025009,9,25,25
3587,Virginia,051026027010,10,26,27
3588,Virginia,051026027011,11,26,27
3589,Virginia,051026027012,12,26,27
3590,Virginia,051026027013,13,26,27
3591,Virginia,051026027014,14,26,27
3592,Virginia,051026027015,15,26,27
3593,Virginia,051026027016,16,26,27
3594,Virginia,051026027017,17,26,27
3595,Virginia,051026027018,18,26,27
3596,Virginia,051026027019,19,26,27
3597,Virginia,051026027001,1,26,27
3598,Virginia,051026027020,20,26,27
3599,Virginia,051026027021,21,26,27
3600,Virginia,051026027002,2,26,27
3601,Virginia,051026027003,3,26,27
3602,Virginia,051026027004,4,26,27
3603,Virginia,051026027005,5,26,27
3604,Virginia,051026027006,6,26,27
3605,Virginia,051026027007,7,26,27
3606,Virginia,051026027008,8,26,27
3607,Virginia,051026027009,9,26,27
3622,Alabama,001027027000,0,27,27
3672,Pennsylvania,042027027010,10,27,27
3673,Pennsylvania,042027027011,11,27,27
3674,Pennsylvania,042027027012,12,27,27
3675,Pennsylvania,042027027013,13,27,27
3676,Pennsylvania,042027027014,14,27,27
3677,Pennsylvania,042027027015,15,27,27
3678,Pennsylvania,042027027016,16,27,27
3679,Pennsylvania,042027027017,17,27,27
3680,Pennsylvania,042027027018,18,27,27
3681,Pennsylvania,042027027019,19,27,27
3682,Pennsylvania,042027027001,1,27,27
3683,Pennsylvania,042027027020,20,27,27
3684,Pennsylvania,042027027021,21,27,27
3685,Pennsylvania,042027027022,22,27,27
3686,Pennsylvania,042027027023,23,27,27
3687,Pennsylvania,042027027024,24,27,27
3688,Pennsylvania,042027027025,25,27,27
3689,Pennsylvania,042027027002,2,27,27
3690,Pennsylvania,042027027003,3,27,27
3691,Pennsylvania,042027027004,4,27,27
3692,Pennsylvania,042027027005,5,27,27
3693,Pennsylvania,042027027006,6,27,27
3694,Pennsylvania,042027027007,7,27,27
3695,Pennsylvania,042027027008,8,27,27
3696,Pennsylvania,042027027009,9,27,27
3817,Tennessee,047028032007,7,28,32
3818,Tennessee,047028032008,8,28,32
3819,Pennsylvania,042028029005,5,28,29
3820,Pennsylvania,042028029006,6,28,29
3821,Pennsylvania,042028029007,7,28,29
3822,Pennsylvania,042028029008,8,28,29
3823,New York,036028032021,21,28,32
3824,New York,036028032022,22,28,32
3825,New York,036028032023,23,28,32
3826,New York,036028032024,24,28,32
3827,New York,036028032025,25,28,32
3828,New York,036028032026,26,28,32
3829,New York,036028032027,27,28,32
3830,New York,036028032028,28,28,32
3831,New York,036028032029,29,28,32
3832,New York,036028032002,2,28,32
3833,New York,036028032030,30,28,32
3834,New York,036028032006,6,28,32
3835,New York,036028032007,7,28,32
3836,New York,036028032008,8,28,32
3837,New York,036028032009,9,28,32
3838,Vermont,050028032001,1,28,32
3839,Vermont,050028032002,2,28,32
3840,Vermont,050028032003,3,28,32
3841,Vermont,050028032004,4,28,32
3842,Alabama,001028033002,2,28,33
3843,Alabama,001028033007,7,28,33
3845,Pennsylvania,042028029012,12,28,29
3846,Pennsylvania,042028029013,13,28,29
3847,Pennsylvania,042028029014,14,28,29
3848,Pennsylvania,042028029015,15,28,29
3849,Pennsylvania,042028029016,16,28,29
3850,Pennsylvania,042028029017,17,28,29
3851,Pennsylvania,042028029018,18,28,29
3852,Pennsylvania,042028029019,19,28,29
3853,Alabama,001028033001,1,28,33
3854,Alabama,001028033003,3,28,33
3855,Alabama,001028033004,4,28,33
3856,Alabama,001028033005,5,28,33
3857,Alabama,001028033006,6,28,33
3858,Connecticut,009028057002,2,28,57
3859,Connecticut,009028057001,1,28,57
3860,Connecticut,009028057003,3,28,57
3861,New York,036028032001,1,28,32
3862,South Carolina,045028032006,6,28,32
3863,Connecticut,009028057004,4,28,57
3865,Georgia,013028028000,0,28,28
3866,Pennsylvania,042028029002,2,28,29
3867,Louisiana,022028032001,1,28,32
3868,Louisiana,022028032002,2,28,32
3869,Louisiana,022028032003,3,28,32
3870,Louisiana,022028032004,4,28,32
3871,Maine,023028028001,1,28,28
3872,Maine,023028028002,2,28,28
3873,Maine,023028028003,3,28,28
3874,Maine,023028028004,4,28,28
3875,Maine,023028028005,5,28,28
3876,Maine,023028028006,6,28,28
3877,Maine,023028028007,7,28,28
3878,Maryland,024028028001,1,28,28
3879,Maryland,024028028002,2,28,28
3880,Maryland,024028028003,3,28,28
3881,Maryland,024028028004,4,28,28
3882,Maryland,024028028005,5,28,28
3883,Maryland,024028028006,6,28,28
3884,Pennsylvania,042028029003,3,28,29
3885,Pennsylvania,042028029004,4,28,29
3886,Pennsylvania,042028029009,9,28,29
3887,Massachusetts,025028032010,10,28,32
3888,Massachusetts,025028032001,1,28,32
3889,Massachusetts,025028032002,2,28,32
3890,Massachusetts,025028032003,3,28,32
3891,Massachusetts,025028032004,4,28,32
3892,Massachusetts,025028032005,5,28,32
3893,Massachusetts,025028032006,6,28,32
3894,Massachusetts,025028032007,7,28,32
3895,Massachusetts,025028032008,8,28,32
3896,Massachusetts,025028032009,9,28,32
3897,Illinois,017028032001,1,28,32
3898,Illinois,017028032002,2,28,32
3899,Illinois,017028032003,3,28,32
3900,Illinois,017028032004,4,28,32
3901,Illinois,017028032005,5,28,32
3902,Illinois,017028032006,6,28,32
3903,Illinois,017028032007,7,28,32
3904,Indiana,018028032001,1,28,32
3905,Tennessee,047028032009,9,28,32
3906,Indiana,018028032010,10,28,32
3907,New York,036028032010,10,28,32
3908,New York,036028032011,11,28,32
3909,New York,036028032012,12,28,32
3910,New York,036028032013,13,28,32
3911,New York,036028032014,14,28,32
3912,New York,036028032015,15,28,32
3913,New York,036028032016,16,28,32
3914,New York,036028032017,17,28,32
3915,New York,036028032018,18,28,32
3916,New York,036028032019,19,28,32
3917,New York,036028032020,20,28,32
3918,New York,036028032031,31,28,32
3919,New York,036028032032,32,28,32
3920,New York,036028032033,33,28,32
3921,New York,036028032034,34,28,32
3922,New York,036028032003,3,28,32
3923,New York,036028032004,4,28,32
3924,New York,036028032005,5,28,32
3925,Indiana,018028032002,2,28,32
3926,Indiana,018028032003,3,28,32
